fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
9.3,17-08-2023 15:39,-73.96311262,40.74796021,-73.98695761,40.72784584,2
8.62,12-07-2023 05:04,-74.00064197,40.75819846,-73.96508514,40.74969118,2
9.87,02-01-2023 21:12,-73.99967444,40.73787745,-73.97454426,40.76392818,2
8.74,23-07-2023 18:13,-73.96014461,40.73095583,-73.96648797,40.75943546,6
7.3,29-08-2023 06:06,-73.97327162,40.75699527,-73.99917336,40.74723337,3
9.48,01-08-2023 00:00,-73.97371706,40.7340309,-73.98377574,40.76375788,2
9.23,03-05-2023 11:57,-73.98123925,40.72479491,-73.98407374,40.7580382,3
11.91,25-02-2023 23:49,-73.9758603,40.72003325,-73.95114152,40.75769385,2
10.57,28-10-2023 15:27,-73.97389382,40.75649916,-74.00885339,40.73214258,2
4.73,03-03-2023 23:09,-73.95193043,40.74172893,-73.96103742,40.73875501,2
7.82,12-10-2023 03:05,-73.9966216,40.76513866,-74.0041733,40.74066546,4
8.26,06-01-2023 16:56,-73.99712625,40.74251058,-74.00517732,40.76849145,3
7.14,04-02-2023 08:33,-74.00656689,40.74916021,-73.99030941,40.76650663,3
5.01,23-01-2023 13:05,-73.97050807,40.7444251,-73.96795399,40.73516037,4
9.38,12-03-2023 05:46,-73.97705747,40.75903449,-73.96929322,40.72330914,5
9.62,18-07-2023 17:29,-74.00332565,40.74136835,-73.97232716,40.76606703,2
10.78,06-12-2023 05:39,-73.98812766,40.77782606,-73.96352693,40.74459197,1
11.6,14-01-2023 03:46,-73.99928021,40.77616882,-73.99605732,40.73318819,3
11.47,15-10-2023 18:39,-73.9901111,40.77088167,-73.97196933,40.72702101,3
15.03,02-04-2023 06:41,-73.95292415,40.77521802,-73.97171775,40.72076888,1
3.22,07-05-2023 03:06,-73.96900087,40.74694838,-73.97073987,40.74566378,1
9.17,29-08-2023 23:17,-74.00954585,40.75218582,-73.97433278,40.74038583,6
3.82,23-12-2023 20:40,-73.99484952,40.76452556,-73.99670863,40.76178821,1
12.24,24-08-2023 23:45,-74.00937831,40.76176876,-73.95514207,40.77859993,4
11.45,27-03-2023 14:14,-73.96710789,40.77344072,-73.95143972,40.73240696,2
8.27,28-10-2023 00:07,-73.98183469,40.76297986,-73.9686488,40.73458217,2
12.63,04-11-2023 22:35,-73.95035888,40.77987308,-73.98335522,40.74023815,1
6.5,02-06-2023 23:42,-73.965985,40.74091035,-73.97776855,40.74795626,5
8.08,20-01-2023 07:19,-73.97892522,40.76997986,-74.00349771,40.76186192,2
8.61,21-01-2023 12:34,-73.96171767,40.76185809,-73.98819625,40.74112189,5
10.21,24-01-2023 17:49,-73.96771178,40.76148319,-73.95143194,40.72625203,2
8.95,18-11-2023 21:09,-73.99537343,40.73955014,-73.97713666,40.7638205,6
3.17,11-03-2023 10:19,-73.9781845,40.76713611,-73.97636235,40.7676785,5
11.91,04-12-2023 17:29,-73.97664008,40.77402256,-73.95276121,40.73485892,4
7.96,16-07-2023 07:05,-73.9829261,40.73311291,-73.95681875,40.72820537,2
6.43,26-01-2023 17:35,-73.99924844,40.75752981,-73.97587702,40.75166806,2
6.54,29-09-2023 10:32,-73.99659786,40.74352809,-73.99386055,40.73249886,3
10.63,11-09-2023 20:47,-73.99313716,40.77937289,-74.00298412,40.74244981,2
11.01,14-10-2023 20:54,-74.00938469,40.74872997,-73.95818091,40.76664167,3
2.74,13-03-2023 10:28,-73.95498337,40.73369921,-73.95479451,40.73317642,6
8.16,16-09-2023 17:03,-73.96883424,40.74291146,-73.9803429,40.76837556,1
8.56,08-01-2023 19:07,-73.96862296,40.7592303,-74.00432709,40.7604412,3
5.11,30-09-2023 17:20,-73.97566016,40.72456536,-73.97362652,40.73318355,1
5.81,23-02-2023 03:41,-73.96864135,40.75621612,-73.98795232,40.75158428,2
10.96,15-11-2023 02:34,-73.95108825,40.77587349,-74.00052836,40.75684425,3
12.54,17-08-2023 13:37,-73.98689038,40.77102177,-73.9548514,40.73201656,1
8.21,15-12-2023 01:45,-73.96724846,40.72406041,-73.99563306,40.72869696,6
8.77,11-10-2023 11:06,-73.98842826,40.77960339,-73.96733031,40.75187008,3
7.48,27-03-2023 15:03,-73.95874267,40.76192362,-73.98423733,40.76163047,1
7.78,19-12-2023 10:40,-73.95851828,40.72973685,-73.96032475,40.74790413,3
4.42,14-05-2023 00:08,-73.95586401,40.72074497,-73.96794991,40.72420235,6
12.34,13-06-2023 17:49,-74.0096722,40.73027696,-74.0026104,40.77551276,1
5.75,02-10-2023 18:51,-73.99210851,40.77029056,-73.9830233,40.76169793,6
9.86,12-04-2023 11:23,-74.00196454,40.72129836,-73.99441269,40.75727178,5
9.31,31-08-2023 23:44,-73.98276083,40.73398884,-73.96718493,40.75861762,2
6.6,07-03-2023 11:57,-73.98027302,40.76543834,-73.97731867,40.74391634,2
8.93,04-06-2023 01:45,-73.99464576,40.75516663,-73.98958913,40.77906403,3
11.81,07-08-2023 20:06,-73.96659321,40.76696414,-73.99023239,40.72796075,1
4.82,10-06-2023 00:43,-73.99381382,40.76476903,-74.00313078,40.76434848,5
10.9,21-03-2023 18:48,-73.95876652,40.72303608,-73.99717069,40.74525256,2
8.99,27-06-2023 16:26,-73.99934044,40.77355069,-73.96719203,40.77286576,3
10.08,18-10-2023 04:35,-73.98796588,40.73362191,-73.97340573,40.76303568,2
5.93,01-01-2023 00:17,-73.97266573,40.75320355,-73.98866424,40.75373513,6
6.63,26-05-2023 11:17,-73.9736799,40.75865729,-73.95983306,40.77626162,5
12.39,30-12-2023 11:30,-74.00531825,40.73011769,-73.98093523,40.7747466,2
14.73,10-07-2023 10:58,-73.95922448,40.77857388,-73.96233395,40.72314004,6
7.91,24-05-2023 19:29,-73.9741161,40.74928936,-73.96312919,40.73155528,6
10.36,27-05-2023 08:30,-73.95780843,40.72345856,-73.95912006,40.7605628,6
3.68,18-11-2023 18:42,-73.95794187,40.77623572,-73.9590137,40.77531037,4
5.97,22-04-2023 16:34,-73.97724488,40.75517607,-73.96925624,40.7458198,6
11,22-06-2023 08:13,-73.95535311,40.76195159,-73.96503459,40.72229831,5
4.15,06-03-2023 03:11,-73.95909553,40.75151055,-73.96338557,40.75859784,1
13.89,09-06-2023 23:40,-73.95251262,40.77008428,-73.99985044,40.73168122,5
11.35,22-11-2023 09:44,-73.9589701,40.72198801,-73.99198531,40.7531393,3
9.2,26-01-2023 08:26,-73.96072777,40.7361027,-74.00374562,40.743081,1
6.71,16-11-2023 17:49,-73.98183837,40.7481789,-73.99863772,40.75348162,2
14.99,10-11-2023 10:33,-73.99727814,40.72459622,-73.96330276,40.77594618,5
5.51,28-04-2023 14:00,-73.95535748,40.7623544,-73.95317337,40.74914804,1
6.88,24-06-2023 13:10,-73.96664705,40.7436198,-73.96958187,40.72207173,2
9.15,16-01-2023 13:11,-73.99309513,40.73636008,-73.95683714,40.75485508,6
7.15,12-03-2023 19:40,-73.98954026,40.72020273,-73.9909214,40.73954473,5
4.66,08-07-2023 03:57,-73.96883529,40.76318982,-73.95925227,40.76668809,1
8.14,02-01-2023 20:50,-73.98133096,40.77002856,-73.98967284,40.74819571,6
11.55,08-11-2023 00:26,-74.00511105,40.74370243,-73.95635,40.76448224,3
10.7,22-11-2023 00:53,-74.00151312,40.75385308,-73.96211725,40.77452926,6
5.49,16-10-2023 14:50,-73.96526108,40.7336612,-73.95098417,40.74173644,2
9.66,01-08-2023 23:46,-73.99028583,40.75733186,-73.96036364,40.77936267,2
6.09,22-11-2023 12:12,-73.97954103,40.72072825,-73.98610742,40.72898877,3
9.58,13-08-2023 02:50,-73.96400271,40.74931863,-74.00339521,40.7586359,3
10.87,26-05-2023 04:22,-73.96492946,40.75865233,-73.95754361,40.72208606,3
13.12,30-11-2023 11:04,-73.9999791,40.77509151,-73.97572854,40.7327834,1
11.4,02-10-2023 04:02,-74.00409637,40.74288015,-73.95851151,40.75802672,3
11.29,18-11-2023 07:40,-73.97453086,40.76591141,-73.98677227,40.7227715,6
12.45,29-07-2023 12:59,-73.96550203,40.75586122,-74.00826305,40.72610723,6
11.72,30-07-2023 07:08,-74.0010576,40.77562073,-74.006855,40.73746064,4
7.34,09-05-2023 23:18,-73.98768268,40.74390266,-73.96977009,40.75453823,6
10.11,06-01-2023 23:05,-73.95778332,40.73914572,-74.00313225,40.72095895,1
8.64,01-12-2023 09:27,-73.95334661,40.77322852,-73.96527228,40.74894126,3
10.35,16-02-2023 16:05,-73.98275581,40.72295466,-73.98483344,40.75754462,3
7.93,27-09-2023 11:39,-74.00522904,40.72818312,-73.97621352,40.74415137,4
8.28,13-10-2023 17:30,-73.99453821,40.72494427,-73.9619272,40.72405839,5
6.99,07-04-2023 23:29,-73.9960218,40.7705866,-73.99481571,40.75665248,3
10.01,20-05-2023 09:51,-73.99566218,40.72063645,-73.98522585,40.75635012,2
8.63,04-11-2023 23:25,-73.9803671,40.77169943,-73.96622656,40.75036254,3
7.76,03-01-2023 12:03,-73.97500646,40.74707607,-73.95489433,40.76158873,1
6.57,20-08-2023 08:36,-74.00264942,40.72024152,-73.99258201,40.7324681,1
6.99,27-10-2023 03:29,-73.95663864,40.74409871,-73.97263662,40.76071244,3
6.88,06-11-2023 14:59,-73.97280157,40.73120805,-73.95292716,40.72968728,1
6.44,22-05-2023 00:30,-73.9741649,40.75746403,-73.97106887,40.74356162,6
10.53,09-12-2023 20:53,-73.95076326,40.76076153,-73.95643265,40.724054,2
8.1,14-03-2023 09:30,-73.97231136,40.74925165,-73.95361621,40.76914764,6
8.76,17-07-2023 17:48,-73.95426245,40.72243117,-73.95423944,40.75229401,3
8.31,26-03-2023 07:06,-73.99282458,40.75936773,-73.96449137,40.77826295,2
6.95,18-05-2023 19:47,-73.99559223,40.77052233,-73.97687427,40.7765396,4
7.69,18-01-2023 19:51,-73.97900888,40.76321946,-74.00419483,40.77991367,5
11.46,05-07-2023 20:38,-73.97948346,40.76979748,-73.99663763,40.72607597,4
8.81,23-05-2023 13:31,-73.99641098,40.73203057,-73.99465397,40.75639482,3
10.57,11-04-2023 18:24,-73.96802066,40.77333328,-74.00800443,40.74445451,5
5.27,09-02-2023 08:35,-74.00822197,40.73933161,-74.0038846,40.75195988,3
7.46,12-02-2023 18:02,-73.96856217,40.72080429,-73.9923146,40.73852604,6
13.97,22-11-2023 13:01,-73.98256933,40.7706035,-74.00455554,40.72288413,6
7.9,14-11-2023 09:46,-73.96865955,40.77650928,-73.9998279,40.76246502,6
7.57,18-07-2023 19:28,-73.98137516,40.75933349,-74.00673494,40.77794902,5
9.63,19-09-2023 13:52,-73.95135997,40.7338862,-73.98500804,40.75194291,3
8.2,02-03-2023 10:13,-73.9899189,40.73510467,-73.96072036,40.7397748,5
8.4,08-03-2023 21:53,-73.95104562,40.74799557,-73.96126537,40.77629669,2
12.61,14-10-2023 19:05,-74.00610156,40.77386986,-73.95570657,40.74187999,1
11.81,17-12-2023 06:42,-73.96897435,40.72897586,-73.96526403,40.77487175,3
5.78,30-05-2023 23:14,-73.98274685,40.76955842,-73.99533348,40.77134145,4
6.17,02-05-2023 07:49,-73.96067174,40.73747817,-73.96785661,40.75172266,4
5.08,09-08-2023 18:11,-73.96262304,40.76851517,-73.96477069,40.76061236,3
7.38,26-09-2023 00:14,-73.96198739,40.77521627,-73.97741355,40.76201905,2
10.07,17-08-2023 09:33,-74.00431568,40.74564963,-73.96157936,40.7584655,3
10.81,05-01-2023 00:06,-73.96065806,40.74190304,-74.00572405,40.729645,5
7.13,13-11-2023 19:58,-73.99715759,40.76813328,-73.97431316,40.76156657,1
11.06,17-06-2023 07:59,-74.00845918,40.75176897,-73.9812064,40.72019309,2
7.74,03-06-2023 07:00,-73.99693568,40.76106694,-73.96168729,40.76260221,6
7.57,27-01-2023 07:05,-73.98124289,40.75736975,-74.00232236,40.75329017,1
7.38,28-04-2023 23:03,-73.96547332,40.72917333,-73.99724256,40.73558563,4
6.73,07-02-2023 12:22,-73.99688205,40.77068742,-73.97647848,40.76822586,1
10.1,02-11-2023 13:50,-74.00321955,40.73174651,-73.95316768,40.74431674,1
10.54,11-03-2023 08:24,-73.97124196,40.77593693,-74.00500801,40.74914663,3
5.96,14-11-2023 08:06,-73.95096612,40.73503428,-73.96539738,40.72166047,6
7.76,19-12-2023 05:10,-73.97394778,40.76403286,-73.99767605,40.74407918,4
8.28,26-06-2023 08:08,-73.96853656,40.73707932,-74.00367307,40.73004177,1
4.49,15-05-2023 17:23,-73.97632995,40.73906712,-73.98631403,40.7365686,5
4.61,15-11-2023 13:49,-73.96305909,40.73860011,-73.97501683,40.73512837,1
11.72,19-08-2023 16:24,-73.95145173,40.76487354,-73.96037892,40.72276125,3
5.61,27-11-2023 11:53,-73.97735225,40.75340891,-73.97191849,40.74762967,2
8.47,26-10-2023 16:07,-73.98499257,40.77297715,-73.98049997,40.75135554,2
8.85,10-03-2023 19:44,-73.95837942,40.73844236,-73.99285996,40.75426376,2
10.6,10-06-2023 04:31,-73.9518163,40.76151955,-73.99244682,40.74773319,5
10.1,12-08-2023 06:30,-74.0022491,40.76517692,-73.96376539,40.77217161,1
7.32,17-08-2023 02:34,-73.97530974,40.72908893,-74.00315642,40.72226078,6
10.43,30-11-2023 01:45,-73.9624524,40.74403536,-74.00121157,40.75682852,6
7.99,30-03-2023 18:24,-73.97799964,40.74896905,-73.96681582,40.7719679,4
9.36,12-06-2023 14:51,-73.98544818,40.74134124,-73.95233748,40.72246241,1
8.46,19-10-2023 09:05,-73.97068621,40.73932676,-74.00278595,40.74977842,2
7.08,15-03-2023 08:23,-73.99379231,40.76118519,-73.97343444,40.75534163,2
4.01,19-02-2023 01:50,-73.98905198,40.73295198,-73.9956487,40.73145434,4
12.77,12-09-2023 09:33,-73.9504634,40.76256344,-74.00845453,40.73515001,1
6.15,29-09-2023 05:07,-73.97181208,40.77610265,-73.96006394,40.7671356,2
6.75,15-12-2023 19:02,-73.95762436,40.75391185,-73.97948372,40.75404387,4
10.17,06-11-2023 16:44,-73.96153389,40.75668605,-74.0085666,40.73894672,3
12.47,14-05-2023 20:26,-73.97086365,40.72413596,-73.9562728,40.76588531,2
6.02,30-12-2023 23:42,-73.95955626,40.77186861,-73.97785889,40.76480293,3
7.93,20-09-2023 15:02,-73.99277049,40.73712687,-73.96577596,40.74072411,1
5.99,24-06-2023 09:14,-73.97177301,40.75690307,-73.98458971,40.74931886,5
8.63,24-08-2023 22:50,-73.97456379,40.77874673,-73.998907,40.75987114,6
7.38,22-03-2023 16:36,-73.97265482,40.75573016,-73.9820656,40.74059495,1
5.75,09-04-2023 17:21,-73.99988208,40.76348257,-73.99273966,40.75774056,5
5.83,04-12-2023 11:40,-73.99336542,40.74671918,-73.99219587,40.73506442,4
7.4,08-12-2023 21:11,-73.9928005,40.72362195,-73.97136731,40.73752125,5
10.78,04-03-2023 17:41,-73.97388323,40.76785596,-74.00435522,40.73864036,4
14.09,06-10-2023 02:25,-73.95164719,40.72209993,-73.98617913,40.77616329,2
7.15,19-02-2023 12:00,-73.95275595,40.76203947,-73.97720128,40.77002033,1
11.24,22-10-2023 01:04,-73.99636863,40.72137529,-73.96740855,40.75390996,4
8.43,27-02-2023 04:40,-73.99170929,40.77173831,-73.97202604,40.75383233,1
11.34,29-05-2023 07:32,-74.00783629,40.72945816,-73.95682521,40.72336879,1
8.17,09-01-2023 08:55,-73.98607106,40.75085629,-73.95045694,40.75897048,4
6.9,10-08-2023 00:18,-73.95991955,40.75582904,-73.95375459,40.73968719,4
4.87,05-08-2023 08:02,-73.9550549,40.74745272,-73.96415086,40.75673796,5
10.55,09-06-2023 23:06,-73.99581021,40.74044581,-73.96883908,40.77041402,2
9.17,16-02-2023 07:35,-73.99405233,40.74806886,-74.0078741,40.7227299,2
8.06,06-04-2023 00:04,-73.99674901,40.73868495,-73.97799007,40.75642381,3
6.8,13-06-2023 09:46,-73.98899379,40.74628734,-73.97017699,40.75385204,5
7.59,15-11-2023 21:28,-73.96171444,40.74153478,-73.9852236,40.73240599,5
5.76,01-03-2023 22:16,-73.97118855,40.75397229,-73.9869122,40.75878598,1
7.43,03-05-2023 17:49,-73.96284354,40.73427545,-73.97744841,40.75329011,1
7.14,28-01-2023 08:29,-73.97501813,40.77931939,-73.9556016,40.76603921,4
7.35,08-09-2023 17:42,-73.99453602,40.7500522,-73.9943443,40.72663711,3
6.6,30-01-2023 00:35,-73.99632035,40.73164972,-73.98605671,40.74661644,1
12.4,03-08-2023 14:19,-74.00945996,40.748624,-73.97081473,40.77987598,5
8.57,11-10-2023 17:08,-73.96314107,40.77198491,-73.99883956,40.76135685,3
10.88,02-12-2023 14:38,-73.95917273,40.72130841,-73.95990579,40.76105789,5
7.99,26-07-2023 13:06,-73.96390304,40.76077325,-73.97003597,40.73907227,5
9.71,12-05-2023 13:34,-74.00553588,40.75287807,-73.98886428,40.72563329,5
11.37,23-06-2023 07:36,-73.9642667,40.73017348,-73.96666998,40.77696966,2
12.15,27-03-2023 16:37,-74.00725395,40.76904859,-73.99323921,40.72632828,5
11.9,24-02-2023 00:24,-74.00366442,40.74213308,-73.96353235,40.77956238,2
7.69,28-04-2023 21:12,-73.98357148,40.73762812,-74.00575872,40.72754686,1
10.24,07-06-2023 01:11,-73.98143118,40.76968751,-73.98439488,40.73025444,5
10.06,12-07-2023 06:10,-73.96103288,40.7583115,-73.99430167,40.73850202,6
8.92,17-08-2023 20:24,-73.96922839,40.77389555,-73.96099798,40.75074251,4
8.41,06-09-2023 06:52,-74.00080079,40.75779302,-73.96483518,40.7674241,6
8.42,03-09-2023 18:59,-73.99643119,40.76444906,-73.95948832,40.7782605,4
8.98,24-03-2023 20:53,-73.99285949,40.77018675,-73.97090622,40.74152949,6
10.13,08-11-2023 06:22,-74.00257964,40.72328438,-73.96228065,40.72122479,2
5.67,22-05-2023 22:39,-73.99274131,40.76656294,-73.9836727,40.75700077,2
4.76,23-02-2023 21:18,-73.96628411,40.75682239,-73.96931656,40.76264739,3
6.94,14-07-2023 07:05,-73.99551591,40.72417047,-74.00813294,40.74384665,5
8.18,20-08-2023 10:00,-73.95987842,40.75051468,-73.95715652,40.73100856,5
6,12-04-2023 21:17,-73.98182898,40.72494748,-73.96891358,40.73836094,5
8.46,23-12-2023 22:09,-73.99062385,40.76415683,-73.95803421,40.75934798,5
6.78,11-09-2023 21:59,-73.98525491,40.7527901,-73.96374847,40.74965097,3
6.98,16-07-2023 16:00,-73.9674302,40.77721441,-73.9928174,40.76460544,1
6.63,15-10-2023 19:35,-73.97899244,40.73098812,-73.99362719,40.73309021,2
10.91,17-03-2023 06:03,-74.00956328,40.75636201,-73.96202167,40.77051914,2
9.18,25-12-2023 21:08,-73.95466057,40.73269493,-73.99891745,40.7293531,4
7.26,24-02-2023 03:39,-74.00604024,40.7568439,-74.00336033,40.73979493,6
11.36,08-07-2023 22:54,-73.95368272,40.76335898,-74.00909747,40.75547246,5
6.17,03-06-2023 21:25,-74.00831083,40.76333826,-73.99209432,40.76421179,2
11.44,28-10-2023 23:41,-73.96374124,40.76890444,-74.0040441,40.73597089,4
6.88,24-02-2023 22:09,-73.97791952,40.77121301,-73.96189881,40.77688718,3
9.72,05-11-2023 15:38,-73.97965643,40.7246363,-73.98092737,40.76236668,4
4.64,02-07-2023 21:58,-74.00563329,40.74059603,-73.99484909,40.7330605,6
7.38,13-10-2023 20:38,-73.9956753,40.76122735,-73.97387478,40.76354593,5
10.06,14-10-2023 00:11,-73.96334716,40.74991518,-74.00577885,40.76178002,4
9.71,22-12-2023 02:18,-73.95652441,40.73144056,-73.96643272,40.76516104,5
6.91,28-09-2023 16:08,-73.97825288,40.75316257,-73.97991642,40.77495284,3
7.18,18-06-2023 15:10,-73.9887994,40.74444614,-74.00961142,40.76270303,3
5.36,24-08-2023 09:51,-74.00640341,40.7434023,-73.99084697,40.74111462,3
4.75,20-07-2023 20:27,-73.96906929,40.76858522,-73.96498846,40.76743105,6
6.25,27-09-2023 03:42,-73.9932932,40.7444559,-73.99871309,40.76175171,4
14.43,06-12-2023 22:02,-74.00669918,40.72158727,-73.95228736,40.75445555,5
7.98,21-10-2023 18:07,-73.9700489,40.7234838,-73.95620225,40.74122997,2
5.14,21-01-2023 09:00,-73.98085681,40.77137464,-73.96330568,40.77526295,5
8.71,30-06-2023 17:28,-74.00928227,40.77763605,-74.0052871,40.75076528,4
5.49,18-07-2023 22:55,-74.00334456,40.76130456,-73.98876976,40.7576862,3
6.88,18-04-2023 18:37,-73.96804788,40.7418621,-73.99210816,40.74492179,1
5.29,12-12-2023 22:36,-74.00617972,40.77631602,-74.00174248,40.76684892,2
8.03,31-12-2023 22:55,-73.95804222,40.75976819,-73.95002287,40.74046237,5
5.33,01-02-2023 11:28,-73.99132042,40.77066001,-74.00116814,40.76863806,6
10.79,29-07-2023 03:56,-74.00468001,40.76595114,-73.99108035,40.72647649,5
7.41,16-11-2023 23:54,-73.96441456,40.74274836,-73.95719151,40.76253771,1
6.74,02-12-2023 23:12,-73.97853437,40.74872213,-74.00133688,40.74861293,6
9.05,26-09-2023 13:42,-73.9916016,40.73116793,-73.98182832,40.76192521,3
9.34,30-10-2023 00:55,-73.9856341,40.73752085,-73.95145859,40.75188374,1
11.32,30-03-2023 06:12,-74.00871526,40.76668754,-73.99516269,40.72805838,3
7.46,10-07-2023 13:22,-73.97023809,40.7736387,-73.96781651,40.74861949,6
6.34,19-03-2023 08:07,-73.98805358,40.76346763,-74.00519762,40.77787354,5
5.99,01-03-2023 07:52,-73.96715775,40.74791042,-73.97394768,40.76529044,6
7.16,30-09-2023 14:46,-73.97230973,40.72519056,-73.98965703,40.73801136,3
14.56,23-09-2023 07:39,-73.97092475,40.72341688,-73.96802613,40.77664685,2
9.85,17-11-2023 16:18,-73.96242644,40.74245953,-73.9840266,40.76673678,4
6.49,28-04-2023 17:49,-73.97213052,40.7478293,-73.99206008,40.74186683,4
4.23,22-02-2023 16:28,-73.98487644,40.75654724,-73.97723953,40.75621444,3
9.2,23-02-2023 23:11,-73.98660435,40.72038937,-74.00161879,40.74560114,5
14.93,29-11-2023 11:15,-74.00282507,40.77938337,-73.96113408,40.72580142,5
7.59,14-07-2023 04:47,-73.9632334,40.74183633,-73.96495744,40.76836176,6
11.21,29-05-2023 14:53,-73.96433349,40.77088568,-73.97730191,40.73146469,6
4.5,21-05-2023 15:58,-73.9952221,40.752098,-73.9879771,40.7474823,3
9.09,13-01-2023 17:00,-73.95823909,40.72782637,-73.95508643,40.76215829,1
5.6,13-11-2023 03:02,-73.9746598,40.76785393,-73.9719325,40.77593282,1
11.17,29-11-2023 04:39,-73.98127879,40.76258962,-73.99291199,40.72376357,1
10.15,25-02-2023 15:42,-74.00895022,40.75164617,-73.96159748,40.74359401,5
5.78,06-11-2023 15:34,-73.98703553,40.75087319,-73.97189882,40.75687886,3
11.66,17-11-2023 03:45,-73.97155975,40.72524878,-74.00237924,40.76675856,3
5.76,10-03-2023 12:40,-74.00461513,40.75935094,-74.00314601,40.77525587,5
14.46,28-02-2023 10:52,-73.98242596,40.77467471,-73.9537137,40.72002984,3
11.38,25-12-2023 07:16,-73.95039384,40.7255947,-73.99272528,40.7576658,2
5.83,25-07-2023 09:05,-73.96700768,40.73581069,-73.97019104,40.72041622,1
7.81,21-06-2023 04:55,-73.97718775,40.77413848,-74.00781397,40.76723532,3
5.09,30-08-2023 01:18,-73.97801803,40.73706063,-73.97660988,40.72898,5
6.78,29-10-2023 10:01,-74.0073741,40.75923662,-73.99613228,40.77367724,3
11.72,25-11-2023 04:18,-73.95256113,40.75208909,-74.00162242,40.72930745,6
4.97,05-06-2023 00:01,-73.95430934,40.75577966,-73.96358981,40.76585974,6
4.46,06-02-2023 07:40,-73.96905572,40.74494733,-73.96142744,40.73735824,5
8.96,27-02-2023 11:21,-74.0040593,40.73799949,-73.96708727,40.75343523,3
10.82,18-06-2023 20:17,-73.99752997,40.72291201,-74.00932879,40.75650605,4
8.88,26-12-2023 00:05,-73.99896543,40.76465686,-73.99290545,40.73240564,2
9.2,28-04-2023 10:24,-73.97882529,40.76476561,-73.98834232,40.73792181,4
11.76,21-12-2023 02:05,-73.99753177,40.76024354,-73.96854899,40.72645047,3
9.97,07-12-2023 02:08,-73.96825197,40.75861803,-73.96466738,40.72031734,6
4.41,24-12-2023 17:19,-73.97728621,40.73462303,-73.9723287,40.73436808,6
12.72,28-07-2023 14:10,-74.00894051,40.7213407,-73.9626547,40.75096014,6
7.03,07-02-2023 03:12,-73.96535657,40.76852292,-73.98436201,40.76281584,5
7.14,09-09-2023 06:33,-73.99867028,40.74946831,-73.9774893,40.76761358,3
10.64,09-01-2023 12:17,-73.96050689,40.73841029,-74.00614499,40.72418596,5
4.9,04-05-2023 20:57,-73.98869727,40.72611591,-73.98437021,40.73634477,6
12.34,03-09-2023 19:57,-73.98968282,40.7237633,-73.98404201,40.76621344,1
8.8,08-11-2023 08:55,-74.00929096,40.740932,-73.97330879,40.74885213,1
12.12,04-07-2023 20:01,-73.95073626,40.76828422,-73.98732622,40.73093122,3
9.69,13-02-2023 00:15,-73.97327974,40.77512342,-73.9956927,40.74353284,1
10.18,28-05-2023 16:41,-73.98463619,40.77380508,-73.99574422,40.73620205,3
14.35,03-04-2023 12:10,-74.00420272,40.77520005,-74.00196763,40.72303921,6
4.27,16-04-2023 01:15,-73.96805112,40.77446352,-73.96793864,40.76581763,1
6.54,23-11-2023 10:37,-73.99303617,40.75163349,-73.9726459,40.73750162,6
11.98,20-12-2023 17:59,-73.95070315,40.73316494,-73.975245,40.77670788,2
6.98,07-06-2023 11:41,-73.95296716,40.76788279,-73.97813882,40.7732875,4
9.79,15-10-2023 22:39,-73.9658822,40.73282278,-73.98794775,40.76297665,1
4.75,01-12-2023 05:15,-73.95173568,40.73603244,-73.96387699,40.73959806,2
11.41,05-10-2023 03:31,-74.00366197,40.73399526,-73.95467855,40.73679541,4
5.75,05-12-2023 11:40,-73.99320508,40.75089894,-73.98360065,40.74851629,5
4.88,01-02-2023 19:47,-73.9948054,40.73930965,-73.98545468,40.74127615,4
12.52,13-03-2023 18:17,-74.00567924,40.72924936,-74.00023635,40.7740695,4
7.5,15-05-2023 13:12,-73.9516664,40.7471904,-73.96975747,40.72740971,2
8.81,29-09-2023 23:10,-74.00640155,40.77243443,-73.97651446,40.76346805,3
4.54,14-01-2023 06:11,-73.95859867,40.75423317,-73.95072012,40.75665381,6
4.54,20-12-2023 05:47,-73.96391031,40.77270014,-73.97494061,40.76837807,2
8.09,08-07-2023 09:54,-73.98744797,40.73175233,-73.99268335,40.75254924,4
10.49,20-11-2023 19:23,-74.00887156,40.73001843,-73.97622356,40.75777244,4
13.2,11-06-2023 13:33,-74.00963425,40.75453463,-73.95091829,40.77776444,2
10.47,31-03-2023 04:59,-73.99776037,40.74779973,-73.96659989,40.72551769,1
10.68,15-05-2023 11:08,-73.98036741,40.75961036,-74.00228536,40.72629194,4
7.69,05-02-2023 00:32,-73.9825254,40.76767761,-73.98941024,40.74361646,6
7.19,21-05-2023 05:56,-73.97488245,40.76507844,-73.9920789,40.74836397,4
12.66,25-01-2023 21:30,-73.96368244,40.77653567,-73.95859057,40.73199232,6
8.23,05-12-2023 15:29,-73.98735872,40.74389538,-73.97333023,40.72496007,5
9.94,13-09-2023 11:52,-74.00037818,40.7323832,-73.96139388,40.72133058,3
8.64,24-07-2023 20:27,-73.96199706,40.75305476,-73.99942524,40.76587554,6
9.41,16-12-2023 15:10,-73.99003856,40.72664459,-73.95551791,40.74910344,2
10.5,17-08-2023 05:17,-73.99278709,40.73733107,-74.00650134,40.77060421,4
6.83,18-05-2023 08:43,-73.96414128,40.73247328,-73.98750977,40.74165023,1
